BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,CC_ALZHDMTA,CC_CANCER,CC_CHF,CC_CHRNKIDN,CC_COPD,CC_DEPRESSN,CC_DIABETES,CC_ISCHMCHT,CC_OSTEOPRS,CC_RA_OA,CC_STRKETIA,CC_2_OR_MORE,DUAL_STUS,BENE_COUNT_PA_LT_12,AVE_MO_EN_PA_LT_12,AVE_PA_PAY_PA_LT_12,AVE_IP_PAY_PA_LT_12,AVE_SNF_PAY_PA_LT_12,AVE_OTH_PAY_PA_LT_12,AVE_IP_ADM_PA_LT_12,AVE_SNF_DAYS_PA_LT_12,BENE_COUNT_PA_EQ_12,AVE_PA_PAY_PA_EQ_12,AVE_IP_PAY_PA_EQ_12,AVE_SNF_PAY_PA_EQ_12,AVE_OTH_PAY_PA_EQ_12,AVE_IP_ADM_PA_EQ_12,AVE_SNF_DAYS_PA_EQ_12,BENE_COUNT_PB_LT_12,AVE_MO_EN_PB_LT_12,AVE_PB_PAY_PB_LT_12,AVE_CA_PAY_PB_LT_12,AVE_OP_PAY_PB_LT_12,AVE_OTH_PAY_PB_LT_12,AVE_CA_VST_PB_LT_12,AVE_OP_VST_PB_LT_12,BENE_COUNT_PB_EQ_12,AVE_PB_PAY_PB_EQ_12,AVE_CA_PAY_PB_EQ_12,AVE_OP_PAY_PB_EQ_12,AVE_OTH_PAY_PB_EQ_12,AVE_CA_VST_PB_EQ_12,AVE_OP_VST_PB_EQ_12,BENE_COUNT_PC_LT_12,AVE_MO_EN_PC_LT_12,BENE_COUNT_PC_EQ_12,BENE_COUNT_PD_LT_12,AVE_MO_EN_PD_LT_12,AVE_PDE_CST_PD_LT_12,AVE_PDE_PD_LT_12,BENE_COUNT_PD_EQ_12,AVE_PDE_CST_PD_EQ_12,AVE_PDE_PD_EQ_12
2,3,,,0,1,,,0,1,,0,,1,0,65,6.708,46539,38524,5253,2762,2.554,15.308,297,24373,19434,3347,1592,1.694,8.057,66,6.667,15391,11208,2740,1443,8.758,5.894,298,15364,8538,4719,2107,18.154,9.638,,,,39,6.718,1906,26.821,141,3944,56.163
2,3,,,0,1,,,0,1,,0,,1,1,53,7.509,38281,28556,6490,3235,2.17,12.774,266,27412,18990,6478,1944,1.767,15.925,53,7.434,15547,8932,5295,1320,6.981,6.264,278,14892,7745,5174,1973,11.64,11.888,,,,53,6.585,3057,36.226,278,5856,78.788
2,3,,,0,1,,,0,1,,1,,1,0,,,,,,,,,238,34095,24609,6905,2581,2.193,16.765,,,,,,,,,238,17186,10466,3692,3028,20.861,9.845,,,,,,,,119,4730,71.521
2,3,,,0,1,,,0,1,,1,,1,1,47,7.66,40167,31646,5322,3199,2.149,14.489,293,25864,17632,6358,1874,1.802,17.358,47,7.66,12679,7896,3165,1618,8.404,6.128,296,16357,8492,4635,3230,14.986,9.75,,,,44,6.636,3363,36.273,290,6127,83.855
2,3,,,0,1,,,1,0,,0,,1,0,53,7.679,50186,41899,5456,2831,2.642,14.792,258,24865,19482,3552,1831,1.671,8.442,52,7.75,17955,10491,5852,1612,10.346,8.558,257,15646,9014,4582,2050,15.595,9.794,,,,35,7.686,2533,29.514,126,4592,63.778
2,3,,,0,1,,,1,0,,0,,1,1,62,7.371,50964,42947,4752,3265,2.226,12.661,271,26673,18512,6672,1489,1.664,18.535,65,7.477,13244,8308,3375,1561,3.969,6.338,282,15892,7973,5707,2212,10.926,11.61,,,,63,6.81,3568,41.762,284,7294,95.567
2,3,,,0,1,,,1,0,,1,,1,0,,,,,,,,,225,24230,17335,5079,1816,1.742,12.764,,,,,,,,,225,16996,9472,4442,3082,20.271,10.369,,,,,,,,103,4009,61.65
2,3,,,0,1,,,1,0,,1,,1,1,35,8.114,40581,31053,6309,3219,1.971,20.029,201,23844,15030,7089,1725,1.662,20.622,35,8.143,15685,8503,3671,3511,6.514,8.314,212,14709,7392,4294,3023,13.792,11.33,,,,34,6.941,3482,47.176,208,7040,93.111
2,3,,,0,1,,,1,1,,0,,1,0,56,7.714,53420,45347,4764,3309,3.054,12.821,268,27013,19856,4785,2372,1.828,10.537,56,7.625,18459,13487,3025,1947,11.5,7.571,268,16398,9872,3892,2634,19.134,9.049,,,,,,,,114,5848,58.737
2,3,,,0,1,,,1,1,,0,,1,1,57,7.404,49703,40260,6761,2682,2.789,19.439,221,32806,24107,6991,1708,2.14,18.511,58,7.621,15723,10605,2991,2127,6.621,6.603,224,16753,8629,5185,2939,12.915,13.442,,,,56,7.089,3476,48.679,225,7159,99.862
2,3,,,0,1,,,1,1,,1,,1,0,,,,,,,,,303,30402,22989,5360,2053,2.106,13.116,,,,,,,,,303,17084,10039,3900,3145,20.911,10.419,,,,,,,,138,4936,72.145
2,3,,,0,1,,,1,1,,1,,1,1,42,7.881,42465,33218,6199,3048,2.595,17.19,216,32356,21508,9021,1827,2.046,23.944,43,7.884,18359,10713,3804,3842,10.744,9.093,228,21432,10345,5051,6036,18.004,11.123,,,,43,6.86,5562,53.163,225,8491,110.707
2,3,,,1,0,,,0,0,,0,,1,0,50,7.5,42147,31801,6076,4270,2.46,15.72,218,23533,16481,5138,1914,1.505,12.294,50,7.5,13306,8774,3324,1208,7.66,5.88,218,13532,8052,3507,1973,15.817,8.899,,,,31,7.194,2427,25.516,110,3843,54.1
2,3,,,1,0,,,0,0,,0,,1,1,59,7.051,31860,24266,3377,4217,1.661,9.017,228,20153,12952,4857,2344,1.211,13.496,62,7.145,9244,5105,3214,925,4.339,5.726,236,12177,6294,3514,2369,9.195,9.39,,,,62,6.726,2144,30.629,233,5638,79.549
2,3,,,1,0,,,0,0,,1,,1,0,30,8.3,34668,19687,8159,6822,2,22.2,246,24363,17374,5163,1826,1.476,11.638,30,8.3,13613,8893,2125,2595,10.367,7,246,12723,7578,2976,2169,17.398,9.362,,,,,,,,130,3958,63.677
2,3,,,1,0,,,0,0,,1,,1,1,49,7.02,24545,16283,4243,4019,1.571,12.449,253,18374,11446,5110,1818,1.209,14.407,49,7.041,10433,5801,2030,2602,6.245,7.327,266,11753,6134,3234,2385,11.944,9.936,,,,49,6,2230,35.653,260,6188,82.062
2,3,,,1,0,,,0,1,,0,,1,0,49,8.102,49438,40251,5257,3930,3.02,12.184,199,27291,21106,4263,1922,1.709,9.784,52,8.173,14490,11105,2722,663,10.096,5.596,196,15867,9931,3853,2083,18.643,10.622,,,,,,,,101,3732,58.604
2,3,,,1,0,,,0,1,,0,,1,1,69,8.174,39415,28944,5871,4600,2.116,16.043,244,22204,14951,5442,1811,1.643,15.016,69,8.217,10544,7091,2212,1241,5.348,7.116,254,13202,7323,3700,2179,13.157,12.047,,,,64,7.328,2963,45.906,257,5702,88.405
2,3,,,1,0,,,0,1,,1,,1,0,42,7.262,53027,39804,6792,6431,3.024,16.333,240,27256,20141,5227,1888,1.942,11.579,42,7.262,15476,11306,1851,2319,10,5.357,240,17182,11123,2945,3114,19.554,10.342,,,,,,,,116,4705,63.241
2,3,,,1,0,,,0,1,,1,,1,1,33,7,36660,28205,,,2.273,,180,25002,17938,5532,1532,1.783,14.567,35,7.114,11993,7102,2373,2518,5.4,5.4,193,18759,9352,5292,4115,17.259,11,,,,35,5.571,2823,38.2,191,7642,98.707
2,3,,,1,0,,,1,0,,0,,1,0,58,7.259,50945,39905,7122,3918,2.448,16.862,227,23521,17340,4379,1802,1.564,11.943,60,7.25,16309,10642,3121,2546,8.5,5.383,223,12616,7455,3228,1933,15.175,8.928,,,,33,6.909,1893,26.909,110,4297,60.945
2,3,,,1,0,,,1,0,,0,,1,1,42,8.048,26357,19477,2937,3943,1.619,9.333,219,15415,10094,4064,1257,1.105,11.836,46,7.913,9619,6250,2337,1032,4.913,6.304,232,10233,5507,2464,2262,9.405,10.763,,,,48,7.125,4181,49.104,230,7130,103.617
2,3,,,1,0,,,1,0,,1,,1,0,36,7.972,48239,36398,8328,3513,2.778,20.861,275,23371,16483,5228,1660,1.556,12.662,37,8.162,17660,10723,4162,2775,11.081,8.135,273,15874,8114,3755,4005,17.026,10.469,,,,,,,,131,4967,73.763
2,3,,,1,0,,,1,0,,1,,1,1,49,8.755,30866,22247,6592,2027,1.714,19.143,307,22645,14639,6675,1331,1.287,17.906,50,8.8,11979,6796,2625,2558,6.84,5.5,315,14038,6992,3742,3304,12.743,9.746,,,,43,7.372,4167,58.884,318,7858,106.871
2,3,,,1,0,,,1,1,,0,,1,0,46,7.043,55348,44059,8183,3106,2.978,18.543,290,29755,22383,5393,1979,2.062,12.572,46,7.043,18162,12754,3285,2123,8.217,7.043,291,16207,9864,3599,2744,18.031,9.756,,,,33,6.667,2343,28.939,138,4809,70.63
2,3,,,1,0,,,1,1,,0,,1,1,44,8.045,45642,32739,8316,4587,2.818,22.818,253,31464,22313,7552,1599,2.233,20.312,43,8.047,17484,10851,4749,1884,7.209,8.837,268,15512,8740,3997,2775,12.086,12.123,,,,53,7.321,4031,54.736,254,8049,113.949
2,3,,,1,0,,,1,1,,1,,1,0,,,,,,,,,239,29805,20833,6732,2240,2.05,16.456,,,,,,,,,239,18435,10603,3485,4347,21.096,11.18,,,,,,,,121,5751,73.884
2,3,,,1,0,,,1,1,,1,,1,1,,,,,,,,,169,29710,20319,7983,1408,2.189,22.118,,,,,,,,,179,20358,11005,4030,5323,17.676,10.486,,,,,,,,174,9220,112.851
2,3,,,1,1,,,0,0,,0,,1,0,82,7.012,51900,42417,5651,3832,2.707,15.22,240,33779,25271,6292,2216,1.938,14.275,84,7.012,15577,10265,3869,1443,7.345,6.405,236,16853,9871,5336,1646,14.725,10.322,,,,51,7.392,2662,33.255,117,4407,54.368
2,3,,,1,1,,,0,0,,0,,1,1,82,6.732,48015,39037,6724,2254,2.537,17.927,240,35279,24924,8704,1651,1.95,23.713,85,6.647,11949,8022,3352,575,4.8,7.106,252,14281,7048,4507,2726,8.75,11.889,,,,86,6.023,3833,37.012,252,5722,88.286
2,3,,,1,1,,,0,0,,1,,1,0,81,7.716,51802,41918,5970,3914,2.654,16.185,347,29551,22002,5291,2258,1.928,12.735,81,7.716,19583,11956,5466,2161,9.469,6.827,346,15905,9293,4076,2536,18.737,10.743,,,,45,7.067,2421,33.489,179,4885,67.279
2,3,,,1,1,,,0,0,,1,,1,1,48,7.458,42900,31387,8533,2980,2.417,25.333,186,29639,19714,7972,1953,1.774,22.79,48,7.542,12772,7811,2097,2864,6.75,6.458,195,15331,7861,4814,2656,11.436,12.195,,,,45,6.289,3456,37,196,6344,84.388
2,3,,,1,1,,,0,1,,0,,1,0,74,7.176,57424,47189,6774,3461,3.122,17.554,201,49212,39649,7201,2362,3.045,17.428,74,7.176,18841,12209,3994,2638,9.973,8.919,201,22636,13629,5895,3112,20.672,14.468,,,,49,6.653,2192,28.265,101,5469,63.713
2,3,,,1,1,,,0,1,,0,,1,1,83,6.928,45328,36927,5706,2695,2.554,15.205,193,38268,28445,6941,2882,2.497,18.684,82,6.939,13284,9048,3146,1090,6.927,7.866,202,21968,11519,7863,2586,14.916,13.446,,,,79,6.57,3030,36.443,193,7621,88.663
2,3,,,1,1,,,0,1,,1,,1,0,60,7.667,52981,41859,7357,3765,3.25,19.15,269,46989,35696,8298,2995,3.067,19.933,61,7.705,15776,11092,3121,1563,10.689,7.098,269,21156,12691,4848,3617,22.067,12.844,,,,,,,,114,5188,74.798
2,3,,,1,1,,,0,1,,1,,1,1,89,8,47698,38149,6232,3317,3.056,17.506,321,43276,30897,9734,2645,2.888,25.807,90,7.833,16012,9579,3496,2937,7.656,6.544,336,21911,12122,5260,4529,15.491,13.875,,,,87,7.138,2969,50.701,336,7108,100.375
2,3,,,1,1,,,1,0,,0,,1,0,62,6.952,70754,60932,6533,3289,2.758,16.452,268,42901,32786,8018,2097,2.272,20.836,63,6.984,18301,11491,5152,1658,7.587,7.571,267,18292,10188,4915,3189,14.948,11.213,,,,41,7.024,1747,33.78,133,5069,66.541
2,3,,,1,1,,,1,0,,0,,1,1,95,8.011,52225,40350,8882,2993,2.979,23.526,231,33490,23432,8324,1734,1.983,22.714,99,7.889,18252,10438,5414,2400,6.111,9.838,237,18731,9230,5968,3533,11.608,13.312,,,,84,7.095,3254,50.214,250,8561,109.768
2,3,,,1,1,,,1,0,,1,,1,0,56,7.125,51472,44011,4923,2538,3.018,13.911,314,41272,28784,9884,2604,2.376,24.551,56,7.018,16966,10930,2756,3280,8.214,7.268,313,18693,10745,4348,3600,17.898,10.553,,,,36,6.972,2409,36.333,148,5558,79.818
2,3,,,1,1,,,1,0,,1,,1,1,66,7.258,55495,44908,7777,2810,2.53,23.924,266,34759,24318,8505,1936,2.237,24.842,70,7.229,16526,9187,4756,2583,4.671,7.686,277,20549,9904,6115,4530,13.747,14.256,,,,67,6.716,3331,48.09,279,7861,110.914
2,3,,,1,1,,,1,1,,0,,1,0,60,7.483,69737,54585,10650,4502,3.667,25.55,211,52433,40510,8526,3397,3.137,19.355,60,7.483,23719,16013,5663,2043,10.267,9.583,211,24901,14806,6137,3958,21.194,13.436,,,,38,6.895,2353,35.026,95,5853,81.411
2,3,,,1,1,,,1,1,,0,,1,1,67,8,62638,50403,8350,3885,3.627,22.761,208,59504,46392,10149,2963,3.798,26.697,68,8.029,22504,13592,6438,2474,8.515,11.235,213,31358,16680,10368,4310,17.676,18.493,,,,68,7.735,4701,63.824,209,8735,119.239
2,3,,,1,1,,,1,1,,1,,1,0,53,6.925,65951,55637,7477,2837,4.057,20.038,262,51247,40019,8171,3057,3.527,21.118,53,6.925,20766,14750,3859,2157,10.34,6.264,262,25858,15359,6807,3692,22.66,13.458,,,,,,,,107,5194,79.514
2,3,,,1,1,,,1,1,,1,,1,1,37,8.027,83514,70166,10630,2718,4.324,29.811,181,49522,38139,9306,2077,3.116,25.597,39,7.897,28022,18155,6121,3746,8.821,8.282,186,30141,16181,7478,6482,18.887,14.22,,,,39,7.538,4587,57.385,184,10025,120.016
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43515,10.515,825,460,19,346,0.041,0.044,1120441,234,210,8,16,0.028,0.018,49880,8.831,633,391,194,48,1.253,0.684,909125,1427,983,398,46,4.293,1.972,46991,7.016,1106200,56622,6.418,962,13.406,1386583,1427,25.271
2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,12375,10.301,643,332,44,267,0.032,0.105,78062,368,288,28,52,0.036,0.069,14376,9.683,626,351,202,73,1.238,0.835,85590,1172,677,380,115,3.156,2.093,12850,7.058,142643,14579,6.177,1002,15.69,229169,2278,39.072
2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,396,7.823,18099,16943,579,577,1.003,1.237,8203,3263,2887,235,141,0.376,0.485,446,7.379,4488,3001,1174,313,3.695,2.673,7950,3807,2434,1172,201,8.617,4.353,149,6.342,311,303,6.168,1003,13.65,3933,1786,28.383
2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,114,9.351,9576,6758,1806,1012,0.561,5.439,891,4218,2984,741,493,0.357,1.809,125,9.104,3197,1837,805,555,2.648,2.28,937,3642,1839,1205,598,6.21,4.935,85,5.976,95,136,6.301,1061,16.882,1016,2522,42.515
2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2943,10.906,2488,1764,198,526,0.15,0.467,179880,1895,1569,171,155,0.148,0.345,3591,10.011,1904,1161,549,194,3.708,1.797,178901,3203,2235,821,147,8.395,3.63,2540,7.088,9552,3323,6.716,948,14.244,90080,1603,27.254
2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1501,10.682,1587,1036,176,375,0.087,0.415,17380,1464,1121,200,143,0.113,0.431,1473,10.907,2045,1115,430,500,3.935,2.068,19060,2959,1697,789,473,7.047,3.93,1219,6.19,1490,753,7.097,920,15.729,21102,2260,39.153
2,3,0,0,0,0,0,0,0,0,0,1,1,1,0,57,7.211,18490,15763,,,1.07,,2348,5236,4522,407,307,0.503,0.878,64,7.141,5901,3933,1628,340,5.359,3.188,2349,5428,3614,1498,316,12.377,5.684,,,,64,6.375,1130,18.109,1112,2218,35.405
2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,,,,,287,5753,3936,1309,508,0.439,3.251,,,,,,,,,316,5350,2813,1497,1040,9.297,5.576,,,,,,,,322,2813,51.252
2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2033,11.333,1734,1404,83,247,0.132,0.141,182898,492,436,34,22,0.054,0.073,3220,9.539,1969,1326,563,80,3.827,1.985,181559,2245,1561,617,67,6.543,2.965,1795,6.107,4015,3157,6.847,888,11.169,87169,1400,20.845
2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1247,9.986,908,720,,,0.064,,14406,669,534,86,49,0.063,0.19,1260,10.205,1476,940,393,143,3.852,1.935,16173,2137,1335,638,164,6.105,3.425,851,5.606,787,872,6.958,758,13.286,17189,2081,32.71
2,3,0,0,0,0,0,0,0,0,1,0,1,1,0,47,8.34,14908,,,,,,2149,4259,3669,386,204,0.415,0.866,57,7.789,6540,4880,,,6.088,,2127,4512,2977,1318,217,10.617,5.234,,,30,62,6.597,771,14.806,1024,2016,29.567
2,3,0,0,0,0,0,0,0,0,1,0,1,1,1,,,,,,,,,184,4747,,,,,,,,,,,,,,200,4676,2632,1538,506,9.32,6.455,,,,,,,,201,3113,46.925
2,3,0,0,0,0,0,0,0,0,1,1,0,1,0,518,11.046,4832,3826,233,773,0.328,0.585,61199,2270,1849,247,174,0.176,0.52,669,10.154,3219,2075,828,316,6.26,3.04,61110,4204,2999,1033,172,10.313,4.266,413,5.736,556,845,6.949,1225,15.034,29475,1927,28.459
2,3,0,0,0,0,0,0,0,0,1,1,0,1,1,475,10.314,2476,1707,496,273,0.126,1.189,7266,1804,1321,331,152,0.127,0.75,429,11.058,3193,1910,655,628,6.615,2.452,8077,3904,2480,897,527,9.582,4.187,334,4.919,110,240,7.621,1245,19.521,8321,3176,42.656
2,3,0,0,0,0,0,0,0,0,1,1,1,1,0,,,,,,,,,936,5464,4604,593,267,0.528,1.229,,,,,,,,,936,6181,4196,1676,309,14.093,6.261,,,,,,,,451,2631,36.435
2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,133,5987,3683,,,0.436,,,,,,,,,,145,5999,3352,1324,1323,11.434,6.069,,,,,,,,144,3708,55.854
2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2900,10.232,3440,2642,69,729,0.196,0.177,109567,1074,1015,24,35,0.123,0.052,3583,9.29,1911,1162,619,130,3.052,1.649,107440,2945,1916,937,92,7.619,3.385,2408,7.265,11460,3001,6.649,1192,16.481,60125,1914,30.57
2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1310,10.392,1844,1153,122,569,0.112,0.348,11270,1200,1064,47,89,0.131,0.116,1358,10.403,1854,1025,635,194,3.087,1.808,12164,2826,1641,926,259,6.521,3.633,1115,6.684,2755,857,6.726,1300,19.566,15380,2688,44.395
2,3,0,0,0,0,0,0,0,1,0,0,1,1,0,178,6.989,21366,19877,750,739,1.112,1.848,3054,4935,4327,355,253,0.518,0.759,187,6.936,6059,4403,1334,322,4.134,2.717,3014,5223,3306,1605,312,11.241,5.306,48,6.104,71,132,6.295,1175,16.129,1502,2468,35.827
2,3,0,0,0,0,0,0,0,1,0,0,1,1,1,53,9.283,14433,,,,,,402,6089,4581,1164,344,0.532,2.776,53,9.208,4063,2442,903,718,3.377,1.962,418,4944,2590,1497,857,8.608,5.244,35,5.914,,48,6.833,1101,24.063,446,2942,48.518
2,3,0,0,0,0,0,0,0,1,0,1,0,1,0,583,10.237,4857,3780,300,777,0.312,0.691,35409,3159,2671,264,224,0.265,0.546,645,9.864,3156,1861,986,309,4.775,2.594,35311,4770,3197,1328,245,11.395,4.749,459,7.024,1415,648,6.83,1318,20.17,18087,2142,35.54
2,3,0,0,0,0,0,0,0,1,0,1,0,1,1,435,10.561,2726,2112,328,286,0.198,0.729,5304,2613,2073,330,210,0.227,0.733,408,10.949,3149,1694,755,700,5.091,2.299,5776,4842,2800,1156,886,10.245,4.546,345,5.701,261,171,6.789,1369,21.351,6229,3282,52.232
2,3,0,0,0,0,0,0,0,1,0,1,1,1,0,34,8.353,22471,,,,,,1098,6608,5717,453,438,0.628,0.935,36,8.167,10578,6329,,,7.167,,1095,6814,4470,1851,493,15.026,6.496,,,,36,7,1627,20.889,538,2819,41.504
2,3,0,0,0,0,0,0,0,1,0,1,1,1,1,,,,,,,,,226,7571,5363,1371,837,0.624,3.071,,,,,,,,,241,7379,3765,1808,1806,11.643,6.187,,,,,,,,244,3509,58.504
2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,279,10.982,5734,4976,,,0.323,,25872,1302,1195,65,42,0.139,0.139,369,9.897,3426,2226,1072,128,6.087,2.799,25794,3730,2531,1088,111,9.576,3.927,223,5.641,342,400,6.92,1059,14.815,12612,1960,28.464
2,3,0,0,0,0,0,0,0,1,1,0,0,1,1,241,10.187,1868,,,,,,3024,1413,1197,137,79,0.142,0.352,235,10.6,2636,1817,565,254,6,2.34,3359,3547,2342,982,223,9.556,3.873,174,5.282,82,133,7.353,1456,22.09,3512,2999,43.827
2,3,0,0,0,0,0,0,0,1,1,0,1,1,0,,,,,,,,,790,5259,4711,306,242,0.547,0.689,,,,,,,,,789,6082,3971,1788,323,13.174,5.835,,,,,,,,375,2281,34.467
2,3,0,0,0,0,0,0,0,1,1,0,1,1,1,,,,,,,,,106,6260,,,,,,,,,,,,,,112,6475,3689,1921,865,10.518,5.563,,,,,,,,119,3141,49.731
2,3,0,0,0,0,0,0,0,1,1,1,0,1,0,117,10.769,6629,,,,,,12895,3824,3176,390,258,0.304,0.787,141,10.156,4551,3036,1218,297,7.376,4.043,12889,6026,4152,1592,282,13.763,5.357,88,5.818,83,204,6.696,1513,19.515,6341,2549,35.557
2,3,0,0,0,0,0,0,0,1,1,1,0,1,1,150,10.413,3188,,,,,,2724,2876,2214,414,248,0.225,0.843,138,11.188,5428,3237,1258,933,9.601,2.833,2968,6245,4043,1227,975,14.081,4.558,110,4.4,,50,8.26,2569,28.56,3057,4100,53.608
2,3,0,0,0,0,0,0,0,1,1,1,1,1,0,,,,,,,,,478,6672,5521,733,418,0.661,1.41,,,,,,,,,478,8350,5676,2184,490,17.397,6.682,,,,,,,,243,3144,41.066
2,3,0,0,0,0,0,0,0,1,1,1,1,1,1,,,,,,,,,85,7956,,,,,,,,,,,,,,95,8271,4783,1634,1854,15.179,5.579,,,,,,,,97,4901,64.268
2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5766,10.918,1455,923,78,454,0.096,0.202,187944,451,397,25,29,0.054,0.059,7081,9.945,1345,791,373,181,2.729,1.493,184864,2151,1386,549,216,6.343,2.983,5121,7.252,18874,5485,6.762,1211,19.036,101259,2059,35.656
2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,3928,10.611,1066,666,110,290,0.069,0.29,33681,634,520,65,49,0.062,0.168,4004,10.693,1448,737,403,308,2.809,2.034,37258,2221,1172,623,426,5.381,3.617,3244,6.599,6716,2191,6.83,1277,21.687,45593,3003,51.076
2,3,0,0,0,0,0,0,1,0,0,0,1,1,0,146,8.048,16573,13803,1213,1557,1.048,2.836,2852,4834,4039,485,310,0.485,1.132,166,7.554,5202,3461,1289,452,4.133,2.801,2763,4419,2627,1255,537,9.434,4.97,59,5.441,77,116,6.259,1636,19.138,1342,2520,42.935
2,3,0,0,0,0,0,0,1,0,0,0,1,1,1,96,9.906,12546,,,,,,684,7524,5435,1531,558,0.5,3.728,100,9.87,4133,1929,920,1284,3.32,3.15,733,5238,2559,1402,1277,6.958,5.513,68,5.118,41,76,6.474,1573,26.408,800,3580,62.244
2,3,0,0,0,0,0,0,1,0,0,1,0,1,0,968,10.716,2779,1927,220,632,0.185,0.524,47722,2248,1780,270,198,0.173,0.557,1098,10.181,2490,1493,594,403,4.39,2.09,47531,3798,2509,903,386,9.777,4.203,816,7.02,2216,1002,6.856,1463,21.833,23908,2359,40.591
2,3,0,0,0,0,0,0,1,0,0,1,0,1,1,1028,10.796,1721,1194,261,266,0.1,0.578,11088,1708,1249,275,184,0.132,0.597,985,11.174,2974,1326,619,1029,4.808,2.618,12236,4085,2118,884,1083,8.619,4.5,863,5.718,677,358,7.5,1844,29.338,13440,3577,58.538
2,3,0,0,0,0,0,0,1,0,0,1,1,1,0,,,,,,,,,807,6804,5406,803,595,0.647,1.848,,,,,,,,,805,6630,4213,1557,860,13.415,6.102,,,,,,,,370,2923,50.897
2,3,0,0,0,0,0,0,1,0,0,1,1,1,1,,,,,,,,,237,6888,5325,990,573,0.54,2.654,,,,,,,,,245,6874,3344,1393,2137,10.518,6.196,,,,,,,,264,4351,67.466
2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,394,11.373,2799,2153,,,0.178,,28701,701,598,67,36,0.069,0.146,515,10.268,2198,1426,542,230,4.773,2.26,28602,2884,1951,685,248,8.202,3.392,351,5.635,416,557,6.623,1242,16.776,13453,2161,32.911
2,3,0,0,0,0,0,0,1,0,1,0,0,1,1,492,10.526,842,,,,,,6189,812,636,128,48,0.074,0.29,468,11.062,2149,1180,539,430,4.645,2.795,6965,2863,1754,698,411,7.755,3.829,383,5.311,203,231,7.563,1529,25.853,7362,3404,49.683
2,3,0,0,0,0,0,0,1,0,1,0,1,1,0,,,,,,,,,450,4877,4132,418,327,0.476,1.024,,,,,,,,,447,5842,3199,2119,524,11.562,4.877,,,,,,,,212,2838,44.566
2,3,0,0,0,0,0,0,1,0,1,0,1,1,1,,,,,,,,,103,5652,,,,,,,,,,,,,,108,5354,2711,1462,1181,8.833,5.907,,,,,,,,112,4065,61.134
2,3,0,0,0,0,0,0,1,0,1,1,0,1,0,127,11.079,3864,,,,,,11465,2848,2245,376,227,0.214,0.815,144,10.729,3831,2503,614,714,6.715,2.681,11467,5053,3488,1129,436,11.972,4.698,107,5.542,87,184,6.978,1327,20.418,5454,2593,39.128
2,3,0,0,0,0,0,0,1,0,1,1,0,1,1,226,10.615,1819,,,,,,3510,2242,1609,422,211,0.154,0.854,200,11.32,4296,2725,650,921,8.235,3.265,3935,5203,3208,911,1084,11.769,4.273,170,4.165,56,64,7.906,2940,35.781,4106,4558,59.465
2,3,0,0,0,0,0,0,1,0,1,1,1,1,0,,,,,,,,,220,8657,7218,903,536,0.686,1.991,,,,,,,,,219,7898,5247,1888,763,15.836,6.731,,,,,,,,109,2978,50
2,3,0,0,0,0,0,0,1,0,1,1,1,1,1,,,,,,,,,66,6042,,,,,,,,,,,,,,72,8776,4636,1842,2298,13.806,5.5,,,,,,,,73,5648,63.699
2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1589,10.314,3280,2582,105,593,0.22,0.315,51891,1380,1262,56,62,0.151,0.121,1786,9.728,2247,1346,660,241,3.691,1.98,51138,3581,2232,1035,314,9.016,3.932,1268,7.185,3831,1451,6.678,1607,22.879,27424,2782,43.898
2,3,0,0,0,0,0,0,1,1,0,0,0,1,1,1199,10.596,2613,2028,190,395,0.171,0.461,11217,1593,1382,124,87,0.161,0.301,1201,10.721,2607,1482,634,491,4.323,2.36,12183,3876,2084,1075,717,8.157,4.39,977,6.36,1358,599,7.01,1930,29.628,14076,4068,63.355
2,3,0,0,0,0,0,0,1,1,0,0,1,1,0,92,7.641,22089,20243,,,1.12,,1681,6928,5972,600,356,0.688,1.314,97,7.691,5963,4183,1340,440,5,3.351,1654,6145,3749,1682,714,12.302,5.643,37,5.432,34,72,6.444,1613,27.431,789,3074,49.1
2,3,0,0,0,0,0,0,1,1,0,0,1,1,1,77,9.156,18176,14645,2063,1468,0.883,6.325,488,9093,6891,1687,515,0.691,4.516,72,9.514,5245,3412,1062,771,4.319,3.403,527,6998,3446,1768,1784,9.539,6.194,44,5.841,,56,5.875,1454,28.125,555,4389,70.119
